merchant_id,merchant_name,category,country,city,risk_tier,registered_since
MER-04390,Merchant_4390,grocery,UK,Birmingham,low,2012-12-01
MER-04391,Merchant_4391,clothing,US,New York,low,2021-07-01
MER-04392,Merchant_4392,online_gambling,US,Chicago,high,2014-09-01
MER-04393,Merchant_4393,entertainment,IN,Bangalore,low,2012-05-01
MER-04394,Merchant_4394,online_gambling,BR,Sao Paulo,high,2018-08-01
MER-04395,Merchant_4395,healthcare,US,Houston,low,2023-01-01
MER-04396,Merchant_4396,online_gambling,NG,Abuja,high,2018-07-01
MER-04397,Merchant_4397,travel,NG,Abuja,high,2016-06-01
MER-04398,Merchant_4398,jewelry,UA,Kyiv,high,2018-11-01
MER-04399,Merchant_4399,grocery,UK,Manchester,low,2010-01-01
MER-04400,Merchant_4400,crypto_exchange,UK,London,high,2014-01-01
MER-04401,Merchant_4401,grocery,RO,Bucharest,high,2017-05-01
MER-04402,Merchant_4402,online_retail,RO,Cluj,high,2019-11-01
MER-04403,Merchant_4403,crypto_exchange,US,New York,high,2010-08-01
MER-04404,Merchant_4404,grocery,RO,Cluj,high,2021-01-01
MER-04405,Merchant_4405,crypto_exchange,IN,Bangalore,high,2014-09-01
MER-04406,Merchant_4406,gas_station,US,Phoenix,low,2015-05-01
MER-04407,Merchant_4407,travel,US,Dallas,low,2014-06-01
MER-04408,Merchant_4408,crypto_exchange,US,Phoenix,high,2017-02-01
MER-04409,Merchant_4409,entertainment,DE,Berlin,low,2021-06-01
MER-04410,Merchant_4410,online_retail,US,Chicago,low,2011-08-01
MER-04411,Merchant_4411,gas_station,BR,Sao Paulo,low,2012-08-01
MER-04412,Merchant_4412,clothing,RU,St Petersburg,high,2017-05-01
MER-04413,Merchant_4413,utilities,IN,Bangalore,low,2015-09-01
MER-04414,Merchant_4414,crypto_exchange,NG,Lagos,high,2011-05-01
MER-04415,Merchant_4415,entertainment,UK,London,low,2013-09-01
MER-04416,Merchant_4416,grocery,BR,Rio de Janeiro,low,2016-11-01
MER-04417,Merchant_4417,utilities,IN,Bangalore,low,2020-07-01
MER-04418,Merchant_4418,online_gambling,US,Phoenix,high,2016-05-01
MER-04419,Merchant_4419,wire_transfer,DE,Berlin,high,2013-02-01
MER-04420,Merchant_4420,online_retail,US,Chicago,low,2018-05-01
MER-04421,Merchant_4421,wire_transfer,US,Houston,high,2024-10-01
MER-04422,Merchant_4422,jewelry,CN,Shanghai,high,2011-09-01
MER-04423,Merchant_4423,online_gambling,US,Los Angeles,high,2016-06-01
MER-04424,Merchant_4424,grocery,RO,Bucharest,high,2016-08-01
MER-04425,Merchant_4425,entertainment,DE,Frankfurt,low,2024-08-01
MER-04426,Merchant_4426,grocery,NG,Abuja,high,2013-06-01
MER-04427,Merchant_4427,electronics,RU,St Petersburg,high,2012-11-01
MER-04428,Merchant_4428,wire_transfer,UK,Birmingham,high,2024-04-01
MER-04429,Merchant_4429,healthcare,BR,Rio de Janeiro,low,2023-07-01
MER-04430,Merchant_4430,crypto_exchange,CA,Toronto,high,2019-09-01
MER-04431,Merchant_4431,utilities,PH,Cebu,high,2024-08-01
MER-04432,Merchant_4432,crypto_exchange,PH,Cebu,high,2016-10-01
MER-04433,Merchant_4433,online_retail,US,Houston,low,2019-03-01
MER-04434,Merchant_4434,online_retail,RU,Moscow,high,2013-05-01
MER-04435,Merchant_4435,crypto_exchange,RO,Bucharest,high,2015-07-01
MER-04436,Merchant_4436,travel,US,New York,low,2021-07-01
MER-04437,Merchant_4437,healthcare,RU,St Petersburg,high,2023-02-01
MER-04438,Merchant_4438,utilities,IN,Mumbai,low,2010-06-01
MER-04439,Merchant_4439,clothing,UA,Kyiv,high,2014-06-01
MER-04440,Merchant_4440,entertainment,CA,Montreal,low,2018-01-01
MER-04441,Merchant_4441,travel,IN,Bangalore,low,2024-10-01
MER-04442,Merchant_4442,gas_station,RO,Cluj,high,2010-10-01
MER-04443,Merchant_4443,grocery,US,Los Angeles,low,2019-04-01
MER-04444,Merchant_4444,travel,DE,Berlin,low,2012-12-01
MER-04445,Merchant_4445,healthcare,BR,Rio de Janeiro,low,2016-02-01
MER-04446,Merchant_4446,healthcare,RU,Moscow,high,2012-09-01
MER-04447,Merchant_4447,travel,BR,Sao Paulo,low,2020-06-01
MER-04448,Merchant_4448,electronics,UK,London,low,2014-10-01
MER-04449,Merchant_4449,online_gambling,CN,Shanghai,high,2014-04-01
MER-04450,Merchant_4450,electronics,US,Phoenix,low,2016-03-01
MER-04451,Merchant_4451,online_retail,NG,Lagos,high,2019-11-01
MER-04452,Merchant_4452,gas_station,US,Phoenix,low,2013-12-01
MER-04453,Merchant_4453,gas_station,UA,Odessa,high,2021-10-01
MER-04454,Merchant_4454,clothing,IN,Mumbai,low,2022-05-01
MER-04455,Merchant_4455,online_retail,BR,Rio de Janeiro,low,2018-12-01
MER-04456,Merchant_4456,online_retail,US,Phoenix,low,2015-10-01
MER-04457,Merchant_4457,electronics,BR,Rio de Janeiro,low,2024-11-01
MER-04458,Merchant_4458,healthcare,UK,Birmingham,low,2022-09-01
MER-04459,Merchant_4459,online_retail,RU,St Petersburg,high,2014-12-01
MER-04460,Merchant_4460,electronics,PH,Cebu,high,2013-07-01
MER-04461,Merchant_4461,jewelry,IN,Mumbai,high,2012-11-01
MER-04462,Merchant_4462,online_gambling,CN,Shanghai,high,2014-02-01
MER-04463,Merchant_4463,travel,US,Phoenix,low,2016-11-01
MER-04464,Merchant_4464,entertainment,US,Phoenix,low,2015-01-01
MER-04465,Merchant_4465,electronics,NG,Lagos,high,2023-03-01
MER-04466,Merchant_4466,entertainment,UK,Birmingham,low,2020-04-01
MER-04467,Merchant_4467,clothing,PH,Cebu,high,2023-12-01
MER-04468,Merchant_4468,jewelry,US,Los Angeles,high,2018-12-01
MER-04469,Merchant_4469,crypto_exchange,UA,Odessa,high,2021-02-01
MER-04470,Merchant_4470,jewelry,RO,Cluj,high,2010-11-01
MER-04471,Merchant_4471,healthcare,UA,Odessa,high,2017-09-01
MER-04472,Merchant_4472,electronics,UK,London,low,2010-04-01
MER-04473,Merchant_4473,restaurant,PH,Cebu,high,2021-12-01
MER-04474,Merchant_4474,gas_station,IN,Bangalore,low,2017-04-01
MER-04475,Merchant_4475,utilities,CN,Shanghai,high,2013-06-01
MER-04476,Merchant_4476,entertainment,RU,Moscow,high,2023-11-01
MER-04477,Merchant_4477,wire_transfer,US,Houston,high,2023-08-01
MER-04478,Merchant_4478,travel,RO,Cluj,high,2022-06-01
MER-04479,Merchant_4479,utilities,US,New York,low,2018-08-01
MER-04480,Merchant_4480,online_retail,PH,Cebu,high,2021-07-01
MER-04481,Merchant_4481,grocery,UA,Kyiv,high,2019-04-01
MER-04482,Merchant_4482,electronics,RO,Cluj,high,2020-04-01
MER-04483,Merchant_4483,utilities,BR,Rio de Janeiro,low,2018-05-01
MER-04484,Merchant_4484,electronics,US,Chicago,low,2016-05-01
MER-04485,Merchant_4485,online_gambling,UA,Kyiv,high,2023-04-01
MER-04486,Merchant_4486,crypto_exchange,BR,Sao Paulo,high,2017-03-01
MER-04487,Merchant_4487,restaurant,US,Phoenix,low,2024-02-01
MER-04488,Merchant_4488,online_gambling,CA,Toronto,high,2011-10-01
MER-04489,Merchant_4489,healthcare,PH,Cebu,high,2019-03-01
MER-04490,Merchant_4490,gas_station,RO,Cluj,high,2014-12-01
MER-04491,Merchant_4491,gas_station,UK,London,low,2011-12-01
MER-04492,Merchant_4492,gas_station,CA,Vancouver,low,2024-08-01
MER-04493,Merchant_4493,online_retail,IN,Mumbai,low,2023-04-01
MER-04494,Merchant_4494,healthcare,US,Phoenix,low,2023-10-01
MER-04495,Merchant_4495,online_retail,NG,Abuja,high,2013-03-01
MER-04496,Merchant_4496,online_retail,RU,Moscow,high,2016-01-01
MER-04497,Merchant_4497,online_retail,US,Dallas,low,2021-08-01
MER-04498,Merchant_4498,wire_transfer,US,Chicago,high,2011-01-01
MER-04499,Merchant_4499,electronics,UA,Odessa,high,2018-03-01
MER-04500,Merchant_4500,wire_transfer,RO,Cluj,high,2014-11-01
MER-04501,Merchant_4501,jewelry,UK,Birmingham,high,2012-08-01
MER-04502,Merchant_4502,clothing,IN,Bangalore,low,2011-11-01
MER-04503,Merchant_4503,grocery,BR,Rio de Janeiro,low,2011-12-01
MER-04504,Merchant_4504,restaurant,DE,Berlin,low,2021-11-01
MER-04505,Merchant_4505,clothing,US,Phoenix,low,2023-10-01
MER-04506,Merchant_4506,gas_station,BR,Rio de Janeiro,low,2017-12-01
MER-04507,Merchant_4507,healthcare,US,Houston,low,2017-09-01
MER-04508,Merchant_4508,healthcare,PH,Manila,high,2016-12-01
MER-04509,Merchant_4509,crypto_exchange,UK,Manchester,high,2018-10-01
MER-04510,Merchant_4510,travel,RU,Moscow,high,2015-06-01
MER-04511,Merchant_4511,grocery,RU,St Petersburg,high,2022-05-01
MER-04512,Merchant_4512,jewelry,DE,Munich,high,2019-03-01
MER-04513,Merchant_4513,entertainment,US,Phoenix,low,2012-08-01
MER-04514,Merchant_4514,healthcare,IN,Delhi,low,2012-06-01
MER-04515,Merchant_4515,wire_transfer,UK,Birmingham,high,2010-04-01
MER-04516,Merchant_4516,utilities,UK,London,low,2019-09-01
MER-04517,Merchant_4517,electronics,US,Los Angeles,low,2018-02-01
MER-04518,Merchant_4518,utilities,US,Phoenix,low,2018-10-01
MER-04519,Merchant_4519,electronics,RO,Cluj,high,2022-11-01
MER-04520,Merchant_4520,restaurant,PH,Cebu,high,2013-08-01
MER-04521,Merchant_4521,utilities,PH,Cebu,high,2023-03-01
MER-04522,Merchant_4522,clothing,US,Phoenix,low,2024-12-01
MER-04523,Merchant_4523,clothing,RO,Bucharest,high,2019-06-01
MER-04524,Merchant_4524,grocery,CN,Shanghai,high,2016-02-01
MER-04525,Merchant_4525,online_gambling,CN,Beijing,high,2013-02-01
MER-04526,Merchant_4526,crypto_exchange,UK,Birmingham,high,2019-01-01
MER-04527,Merchant_4527,online_retail,US,Los Angeles,low,2016-11-01
MER-04528,Merchant_4528,jewelry,RU,Moscow,high,2021-07-01
MER-04529,Merchant_4529,utilities,CN,Beijing,high,2022-02-01
MER-04530,Merchant_4530,utilities,US,Dallas,low,2021-03-01
MER-04531,Merchant_4531,jewelry,CN,Beijing,high,2024-08-01
MER-04532,Merchant_4532,wire_transfer,US,Phoenix,high,2012-10-01
MER-04533,Merchant_4533,utilities,UK,Manchester,low,2016-08-01
MER-04534,Merchant_4534,gas_station,CN,Beijing,high,2013-11-01
MER-04535,Merchant_4535,crypto_exchange,US,Los Angeles,high,2015-09-01
MER-04536,Merchant_4536,entertainment,CA,Vancouver,low,2020-04-01
MER-04537,Merchant_4537,gas_station,UK,Manchester,low,2017-01-01
MER-04538,Merchant_4538,online_gambling,UK,London,high,2013-12-01
MER-04539,Merchant_4539,online_gambling,CA,Montreal,high,2011-08-01
MER-04540,Merchant_4540,online_gambling,RU,Moscow,high,2020-04-01
MER-04541,Merchant_4541,travel,US,Los Angeles,low,2014-02-01
MER-04542,Merchant_4542,healthcare,PH,Manila,high,2018-06-01
MER-04543,Merchant_4543,healthcare,US,Houston,low,2021-12-01
MER-04544,Merchant_4544,online_retail,UA,Odessa,high,2010-06-01
MER-04545,Merchant_4545,utilities,US,Chicago,low,2020-02-01
MER-04546,Merchant_4546,utilities,PH,Manila,high,2023-11-01
MER-04547,Merchant_4547,online_gambling,PH,Cebu,high,2011-01-01
MER-04548,Merchant_4548,clothing,UK,Birmingham,low,2015-12-01
MER-04549,Merchant_4549,crypto_exchange,US,Chicago,high,2010-07-01
MER-04550,Merchant_4550,wire_transfer,DE,Frankfurt,high,2010-04-01
MER-04551,Merchant_4551,utilities,BR,Sao Paulo,low,2019-06-01
MER-04552,Merchant_4552,travel,RO,Cluj,high,2016-08-01
MER-04553,Merchant_4553,travel,US,Houston,low,2019-07-01
MER-04554,Merchant_4554,online_retail,BR,Sao Paulo,low,2024-05-01
MER-04555,Merchant_4555,wire_transfer,US,Chicago,high,2013-02-01
MER-04556,Merchant_4556,jewelry,BR,Rio de Janeiro,high,2010-06-01
MER-04557,Merchant_4557,wire_transfer,PH,Cebu,high,2021-08-01
MER-04558,Merchant_4558,restaurant,UK,London,low,2020-07-01
MER-04559,Merchant_4559,online_retail,RO,Bucharest,high,2019-06-01
MER-04560,Merchant_4560,online_retail,UK,Manchester,low,2020-10-01
MER-04561,Merchant_4561,utilities,CN,Beijing,high,2018-06-01
MER-04562,Merchant_4562,jewelry,UA,Kyiv,high,2019-05-01
MER-04563,Merchant_4563,travel,US,Phoenix,low,2016-03-01
MER-04564,Merchant_4564,entertainment,US,Houston,low,2019-10-01
MER-04565,Merchant_4565,travel,CN,Shanghai,high,2010-10-01
MER-04566,Merchant_4566,clothing,US,Chicago,low,2017-10-01
MER-04567,Merchant_4567,wire_transfer,CA,Vancouver,high,2024-06-01
MER-04568,Merchant_4568,jewelry,US,New York,high,2010-09-01
MER-04569,Merchant_4569,grocery,NG,Lagos,high,2020-05-01
MER-04570,Merchant_4570,wire_transfer,BR,Rio de Janeiro,high,2021-02-01
MER-04571,Merchant_4571,healthcare,UK,London,low,2024-01-01
MER-04572,Merchant_4572,travel,US,Dallas,low,2021-12-01
MER-04573,Merchant_4573,clothing,NG,Abuja,high,2022-12-01
MER-04574,Merchant_4574,clothing,RU,St Petersburg,high,2012-07-01
MER-04575,Merchant_4575,entertainment,NG,Lagos,high,2012-11-01
MER-04576,Merchant_4576,travel,BR,Sao Paulo,low,2022-08-01
MER-04577,Merchant_4577,travel,UA,Odessa,high,2021-12-01
MER-04578,Merchant_4578,jewelry,DE,Frankfurt,high,2010-11-01
MER-04579,Merchant_4579,travel,US,Houston,low,2014-12-01
MER-04580,Merchant_4580,entertainment,US,Houston,low,2013-01-01
MER-04581,Merchant_4581,gas_station,CN,Beijing,high,2021-01-01
MER-04582,Merchant_4582,online_gambling,IN,Delhi,high,2021-08-01
MER-04583,Merchant_4583,entertainment,UA,Odessa,high,2020-09-01
MER-04584,Merchant_4584,online_gambling,CN,Shanghai,high,2011-02-01
MER-04585,Merchant_4585,online_gambling,PH,Manila,high,2010-02-01
MER-04586,Merchant_4586,crypto_exchange,US,Chicago,high,2014-02-01
MER-04587,Merchant_4587,restaurant,CN,Shanghai,high,2015-11-01
MER-04588,Merchant_4588,electronics,UK,Manchester,low,2018-05-01
MER-04589,Merchant_4589,electronics,RO,Cluj,high,2016-02-01
MER-04590,Merchant_4590,online_gambling,PH,Manila,high,2013-03-01
MER-04591,Merchant_4591,clothing,RO,Cluj,high,2022-12-01
MER-04592,Merchant_4592,online_gambling,US,Phoenix,high,2010-09-01
MER-04593,Merchant_4593,restaurant,UK,London,low,2023-12-01
MER-04594,Merchant_4594,restaurant,US,Chicago,low,2021-09-01
MER-04595,Merchant_4595,online_retail,PH,Cebu,high,2023-04-01
MER-04596,Merchant_4596,grocery,US,Los Angeles,low,2015-08-01
MER-04597,Merchant_4597,wire_transfer,CA,Toronto,high,2017-09-01
MER-04598,Merchant_4598,crypto_exchange,PH,Cebu,high,2015-11-01
MER-04599,Merchant_4599,electronics,UK,Manchester,low,2019-08-01
MER-04600,Merchant_4600,restaurant,RU,St Petersburg,high,2016-11-01
MER-04601,Merchant_4601,travel,UA,Kyiv,high,2020-08-01
MER-04602,Merchant_4602,entertainment,US,New York,low,2010-09-01
MER-04603,Merchant_4603,wire_transfer,IN,Mumbai,high,2016-11-01
MER-04604,Merchant_4604,online_gambling,CN,Shanghai,high,2021-09-01
MER-04605,Merchant_4605,healthcare,DE,Frankfurt,low,2017-04-01
MER-04606,Merchant_4606,utilities,UK,London,low,2011-08-01
MER-04607,Merchant_4607,travel,UK,Birmingham,low,2023-01-01
MER-04608,Merchant_4608,crypto_exchange,US,New York,high,2015-02-01
MER-04609,Merchant_4609,gas_station,IN,Mumbai,low,2012-06-01
MER-04610,Merchant_4610,crypto_exchange,RU,St Petersburg,high,2019-02-01
MER-04611,Merchant_4611,entertainment,CN,Beijing,high,2020-08-01
MER-04612,Merchant_4612,clothing,UK,Birmingham,low,2019-12-01
MER-04613,Merchant_4613,electronics,RO,Cluj,high,2012-05-01
MER-04614,Merchant_4614,entertainment,BR,Sao Paulo,low,2013-10-01
MER-04615,Merchant_4615,utilities,UK,Manchester,low,2012-06-01
MER-04616,Merchant_4616,healthcare,BR,Rio de Janeiro,low,2012-03-01
MER-04617,Merchant_4617,online_gambling,UK,Manchester,high,2019-07-01
MER-04618,Merchant_4618,electronics,US,Dallas,low,2024-07-01
MER-04619,Merchant_4619,travel,DE,Frankfurt,low,2019-09-01
MER-04620,Merchant_4620,online_gambling,UK,London,high,2018-01-01
MER-04621,Merchant_4621,online_gambling,UK,London,high,2013-03-01
MER-04622,Merchant_4622,online_gambling,UA,Odessa,high,2010-09-01
MER-04623,Merchant_4623,grocery,CN,Shanghai,high,2020-12-01
MER-04624,Merchant_4624,online_retail,RO,Cluj,high,2017-08-01
MER-04625,Merchant_4625,jewelry,BR,Sao Paulo,high,2017-01-01
MER-04626,Merchant_4626,electronics,UK,Birmingham,low,2021-01-01
MER-04627,Merchant_4627,online_retail,RU,Moscow,high,2014-11-01
MER-04628,Merchant_4628,wire_transfer,US,Chicago,high,2022-09-01
MER-04629,Merchant_4629,online_gambling,IN,Mumbai,high,2013-09-01
MER-04630,Merchant_4630,entertainment,US,Phoenix,low,2018-07-01
MER-04631,Merchant_4631,travel,UK,Birmingham,low,2012-08-01
MER-04632,Merchant_4632,wire_transfer,PH,Cebu,high,2012-03-01
MER-04633,Merchant_4633,clothing,US,Los Angeles,low,2014-05-01
MER-04634,Merchant_4634,jewelry,US,Chicago,high,2021-11-01
MER-04635,Merchant_4635,gas_station,RU,Moscow,high,2018-03-01
MER-04636,Merchant_4636,clothing,PH,Cebu,high,2015-10-01
MER-04637,Merchant_4637,crypto_exchange,RO,Cluj,high,2024-08-01
MER-04638,Merchant_4638,healthcare,US,Dallas,low,2019-01-01
MER-04639,Merchant_4639,jewelry,UA,Kyiv,high,2023-07-01
MER-04640,Merchant_4640,grocery,IN,Mumbai,low,2016-09-01
MER-04641,Merchant_4641,crypto_exchange,US,Phoenix,high,2012-12-01
MER-04642,Merchant_4642,grocery,DE,Frankfurt,low,2014-11-01
MER-04643,Merchant_4643,utilities,US,Phoenix,low,2019-11-01
MER-04644,Merchant_4644,clothing,RO,Cluj,high,2020-02-01
MER-04645,Merchant_4645,gas_station,US,Chicago,low,2018-02-01
MER-04646,Merchant_4646,healthcare,UK,Birmingham,low,2014-04-01
MER-04647,Merchant_4647,healthcare,RU,St Petersburg,high,2013-12-01
MER-04648,Merchant_4648,online_gambling,PH,Manila,high,2019-07-01
MER-04649,Merchant_4649,electronics,CN,Shanghai,high,2021-05-01
MER-04650,Merchant_4650,jewelry,US,Chicago,high,2014-03-01
MER-04651,Merchant_4651,utilities,UK,Manchester,low,2010-10-01
MER-04652,Merchant_4652,utilities,DE,Frankfurt,low,2020-12-01
MER-04653,Merchant_4653,travel,CA,Vancouver,low,2016-05-01
MER-04654,Merchant_4654,entertainment,UK,Birmingham,low,2020-04-01
MER-04655,Merchant_4655,travel,UK,Manchester,low,2023-11-01
MER-04656,Merchant_4656,utilities,IN,Mumbai,low,2010-03-01
MER-04657,Merchant_4657,jewelry,RO,Cluj,high,2019-01-01
MER-04658,Merchant_4658,clothing,NG,Lagos,high,2024-07-01
MER-04659,Merchant_4659,clothing,UK,London,low,2023-03-01
MER-04660,Merchant_4660,healthcare,US,Los Angeles,low,2017-04-01
MER-04661,Merchant_4661,travel,UK,Manchester,low,2018-10-01
MER-04662,Merchant_4662,online_retail,RU,St Petersburg,high,2016-06-01
MER-04663,Merchant_4663,utilities,UK,London,low,2011-06-01
MER-04664,Merchant_4664,restaurant,UA,Kyiv,high,2022-05-01
MER-04665,Merchant_4665,healthcare,UK,Birmingham,low,2022-02-01
MER-04666,Merchant_4666,crypto_exchange,UA,Odessa,high,2011-12-01
MER-04667,Merchant_4667,wire_transfer,CA,Toronto,high,2023-03-01
MER-04668,Merchant_4668,online_gambling,CN,Beijing,high,2016-12-01
MER-04669,Merchant_4669,restaurant,US,Dallas,low,2022-05-01
MER-04670,Merchant_4670,healthcare,BR,Sao Paulo,low,2021-10-01
MER-04671,Merchant_4671,grocery,RO,Cluj,high,2014-05-01
MER-04672,Merchant_4672,gas_station,UA,Kyiv,high,2021-03-01
MER-04673,Merchant_4673,online_retail,RO,Cluj,high,2019-06-01
MER-04674,Merchant_4674,healthcare,IN,Mumbai,low,2012-03-01
MER-04675,Merchant_4675,wire_transfer,US,Houston,high,2018-07-01
MER-04676,Merchant_4676,online_retail,BR,Sao Paulo,low,2014-11-01
MER-04677,Merchant_4677,restaurant,UK,Manchester,low,2016-02-01
MER-04678,Merchant_4678,utilities,US,Chicago,low,2012-11-01
MER-04679,Merchant_4679,crypto_exchange,NG,Lagos,high,2020-06-01
MER-04680,Merchant_4680,crypto_exchange,NG,Lagos,high,2012-01-01
MER-04681,Merchant_4681,online_gambling,DE,Munich,high,2013-09-01
MER-04682,Merchant_4682,healthcare,US,Los Angeles,low,2013-11-01
MER-04683,Merchant_4683,healthcare,US,Chicago,low,2021-05-01
MER-04684,Merchant_4684,restaurant,RU,Moscow,high,2013-07-01
MER-04685,Merchant_4685,clothing,RO,Bucharest,high,2017-01-01
MER-04686,Merchant_4686,electronics,US,Phoenix,low,2016-03-01
MER-04687,Merchant_4687,gas_station,DE,Frankfurt,low,2014-05-01
MER-04688,Merchant_4688,online_retail,US,Phoenix,low,2022-05-01
MER-04689,Merchant_4689,online_retail,RU,Moscow,high,2011-08-01
MER-04690,Merchant_4690,gas_station,UA,Odessa,high,2023-07-01
MER-04691,Merchant_4691,utilities,PH,Manila,high,2019-10-01
MER-04692,Merchant_4692,clothing,US,New York,low,2018-08-01
MER-04693,Merchant_4693,wire_transfer,PH,Cebu,high,2019-11-01
MER-04694,Merchant_4694,online_gambling,UA,Kyiv,high,2012-12-01
MER-04695,Merchant_4695,entertainment,RU,Moscow,high,2022-07-01
MER-04696,Merchant_4696,restaurant,UA,Kyiv,high,2023-09-01
MER-04697,Merchant_4697,restaurant,CA,Montreal,low,2019-03-01
MER-04698,Merchant_4698,utilities,UK,Manchester,low,2010-06-01
MER-04699,Merchant_4699,clothing,US,Los Angeles,low,2014-09-01
MER-04700,Merchant_4700,grocery,RO,Cluj,high,2020-09-01
MER-04701,Merchant_4701,entertainment,NG,Abuja,high,2024-02-01
MER-04702,Merchant_4702,online_retail,US,Dallas,low,2021-07-01
MER-04703,Merchant_4703,jewelry,RO,Cluj,high,2014-07-01
MER-04704,Merchant_4704,clothing,US,Phoenix,low,2010-03-01
MER-04705,Merchant_4705,healthcare,US,Dallas,low,2017-02-01
MER-04706,Merchant_4706,online_gambling,DE,Berlin,high,2024-09-01
MER-04707,Merchant_4707,electronics,US,Chicago,low,2013-10-01
MER-04708,Merchant_4708,restaurant,NG,Lagos,high,2016-12-01
MER-04709,Merchant_4709,online_gambling,US,Dallas,high,2023-11-01
MER-04710,Merchant_4710,online_retail,PH,Manila,high,2015-05-01
MER-04711,Merchant_4711,online_gambling,PH,Cebu,high,2015-12-01
MER-04712,Merchant_4712,crypto_exchange,BR,Sao Paulo,high,2024-09-01
MER-04713,Merchant_4713,restaurant,RU,Moscow,high,2021-02-01
MER-04714,Merchant_4714,jewelry,CA,Montreal,high,2016-03-01
MER-04715,Merchant_4715,healthcare,US,Houston,low,2020-09-01
MER-04716,Merchant_4716,crypto_exchange,BR,Sao Paulo,high,2022-01-01
MER-04717,Merchant_4717,gas_station,US,Dallas,low,2010-04-01
MER-04718,Merchant_4718,jewelry,UK,Birmingham,high,2014-08-01
MER-04719,Merchant_4719,electronics,IN,Mumbai,low,2016-12-01
MER-04720,Merchant_4720,travel,CA,Vancouver,low,2014-04-01
MER-04721,Merchant_4721,grocery,UK,London,low,2013-11-01
